Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1988-02-02 00:00:00-05:00,256.1499938964844,256.1499938964844,256.1499938964844,256.1499938964844,0,0.0,0.0
1988-02-03 00:00:00-05:00,252.7899932861328,252.7899932861328,252.7899932861328,252.7899932861328,0,0.0,0.0
1988-02-04 00:00:00-05:00,252.97000122070312,252.97000122070312,252.97000122070312,252.97000122070312,0,0.0,0.0
1988-02-05 00:00:00-05:00,251.9199981689453,251.9199981689453,251.9199981689453,251.9199981689453,0,0.0,0.0
1988-02-08 00:00:00-05:00,250.10000610351562,250.10000610351562,250.10000610351562,250.10000610351562,0,0.0,0.0
1988-02-09 00:00:00-05:00,252.77000427246094,252.77000427246094,252.77000427246094,252.77000427246094,0,0.0,0.0
1988-02-10 00:00:00-05:00,257.760009765625,257.760009765625,257.760009765625,257.760009765625,0,0.0,0.0
1988-02-11 00:00:00-05:00,257.05999755859375,257.05999755859375,257.05999755859375,257.05999755859375,0,0.0,0.0
1988-02-12 00:00:00-05:00,258.8699951171875,258.8699951171875,258.8699951171875,258.8699951171875,0,0.0,0.0
1988-02-16 00:00:00-05:00,261.1400146484375,261.1400146484375,261.1400146484375,261.1400146484375,0,0.0,0.0
1988-02-17 00:00:00-05:00,260.5400085449219,260.5400085449219,260.5400085449219,260.5400085449219,0,0.0,0.0
1988-02-18 00:00:00-05:00,259.2300109863281,259.2300109863281,259.2300109863281,259.2300109863281,0,0.0,0.0
1988-02-19 00:00:00-05:00,262.9599914550781,262.9599914550781,262.9599914550781,262.9599914550781,0,0.0,0.0
1988-02-22 00:00:00-05:00,267.0799865722656,267.0799865722656,267.0799865722656,267.0799865722656,0,0.0,0.0
1988-02-23 00:00:00-05:00,266.4800109863281,266.4800109863281,266.4800109863281,266.4800109863281,0,0.0,0.0
1988-02-24 00:00:00-05:00,265.9599914550781,265.9599914550781,265.9599914550781,265.9599914550781,0,0.0,0.0
1988-02-25 00:00:00-05:00,263.1000061035156,263.1000061035156,263.1000061035156,263.1000061035156,0,0.0,0.0
1988-02-26 00:00:00-05:00,263.989990234375,263.989990234375,263.989990234375,263.989990234375,0,0.0,0.0
1988-02-29 00:00:00-05:00,269.4800109863281,269.4800109863281,269.4800109863281,269.4800109863281,0,0.0,0.0
1988-03-01 00:00:00-05:00,269.44000244140625,269.44000244140625,269.44000244140625,269.44000244140625,0,0.0,0.0
1988-03-02 00:00:00-05:00,269.75,269.75,269.75,269.75,0,0.0,0.0
1988-03-03 00:00:00-05:00,269.6499938964844,269.6499938964844,269.6499938964844,269.6499938964844,0,0.0,0.0
1988-03-04 00:00:00-05:00,269.1000061035156,269.1000061035156,269.1000061035156,269.1000061035156,0,0.0,0.0
1988-03-07 00:00:00-05:00,269.2200012207031,269.2200012207031,269.2200012207031,269.2200012207031,0,0.0,0.0
1988-03-08 00:00:00-05:00,271.3399963378906,271.3399963378906,271.3399963378906,271.3399963378906,0,0.0,0.0
1988-03-09 00:00:00-05:00,271.0299987792969,271.0299987792969,271.0299987792969,271.0299987792969,0,0.0,0.0
1988-03-10 00:00:00-05:00,265.7799987792969,265.7799987792969,265.7799987792969,265.7799987792969,0,0.0,0.0
1988-03-11 00:00:00-05:00,266.8999938964844,266.8999938964844,266.8999938964844,266.8999938964844,0,0.0,0.0
1988-03-14 00:00:00-05:00,268.3599853515625,268.3599853515625,268.3599853515625,268.3599853515625,0,0.0,0.0
1988-03-15 00:00:00-05:00,268.1300048828125,268.1300048828125,268.1300048828125,268.1300048828125,0,0.0,0.0
1988-03-16 00:00:00-05:00,270.8699951171875,270.8699951171875,270.8699951171875,270.8699951171875,0,0.0,0.0
1988-03-17 00:00:00-05:00,273.2699890136719,273.2699890136719,273.2699890136719,273.2699890136719,0,0.0,0.0
1988-03-18 00:00:00-05:00,273.17999267578125,273.17999267578125,273.17999267578125,273.17999267578125,0,0.0,0.0
1988-03-21 00:00:00-05:00,270.7900085449219,270.7900085449219,270.7900085449219,270.7900085449219,0,0.0,0.0
1988-03-22 00:00:00-05:00,270.8999938964844,270.8999938964844,270.8999938964844,270.8999938964844,0,0.0,0.0
1988-03-23 00:00:00-05:00,270.9800109863281,270.9800109863281,270.9800109863281,270.9800109863281,0,0.0,0.0
1988-03-24 00:00:00-05:00,265.3800048828125,265.3800048828125,265.3800048828125,265.3800048828125,0,0.0,0.0
1988-03-25 00:00:00-05:00,260.7200012207031,260.7200012207031,260.7200012207031,260.7200012207031,0,0.0,0.0
1988-03-28 00:00:00-05:00,260.2799987792969,260.2799987792969,260.2799987792969,260.2799987792969,0,0.0,0.0
1988-03-29 00:00:00-05:00,262.3299865722656,262.3299865722656,262.3299865722656,262.3299865722656,0,0.0,0.0
1988-03-30 00:00:00-05:00,260.32000732421875,260.32000732421875,260.32000732421875,260.32000732421875,0,0.0,0.0
1988-03-31 00:00:00-05:00,261.1499938964844,261.1499938964844,261.1499938964844,261.1499938964844,0,0.0,0.0
1988-04-04 00:00:00-04:00,258.4100036621094,258.4100036621094,258.4100036621094,258.4100036621094,0,0.0,0.0
1988-04-05 00:00:00-04:00,260.8900146484375,260.8900146484375,260.8900146484375,260.8900146484375,0,0.0,0.0
1988-04-06 00:00:00-04:00,267.94000244140625,267.94000244140625,267.94000244140625,267.94000244140625,0,0.0,0.0
1988-04-07 00:00:00-04:00,268.6099853515625,268.6099853515625,268.6099853515625,268.6099853515625,0,0.0,0.0
1988-04-08 00:00:00-04:00,271.9200134277344,271.9200134277344,271.9200134277344,271.9200134277344,0,0.0,0.0
1988-04-11 00:00:00-04:00,272.67999267578125,272.67999267578125,272.67999267578125,272.67999267578125,0,0.0,0.0
1988-04-12 00:00:00-04:00,273.8999938964844,273.8999938964844,273.8999938964844,273.8999938964844,0,0.0,0.0
1988-04-13 00:00:00-04:00,274.1099853515625,274.1099853515625,274.1099853515625,274.1099853515625,0,0.0,0.0
1988-04-14 00:00:00-04:00,262.2099914550781,262.2099914550781,262.2099914550781,262.2099914550781,0,0.0,0.0
1988-04-15 00:00:00-04:00,262.2300109863281,262.2300109863281,262.2300109863281,262.2300109863281,0,0.0,0.0
1988-04-18 00:00:00-04:00,261.67999267578125,261.67999267578125,261.67999267578125,261.67999267578125,0,0.0,0.0
1988-04-19 00:00:00-04:00,260.3900146484375,260.3900146484375,260.3900146484375,260.3900146484375,0,0.0,0.0
1988-04-20 00:00:00-04:00,258.5799865722656,258.5799865722656,258.5799865722656,258.5799865722656,0,0.0,0.0
1988-04-21 00:00:00-04:00,258.8800048828125,258.8800048828125,258.8800048828125,258.8800048828125,0,0.0,0.0
1988-04-22 00:00:00-04:00,262.6400146484375,262.6400146484375,262.6400146484375,262.6400146484375,0,0.0,0.0
1988-04-25 00:00:00-04:00,265.0400085449219,265.0400085449219,265.0400085449219,265.0400085449219,0,0.0,0.0
1988-04-26 00:00:00-04:00,266.6099853515625,266.6099853515625,266.6099853515625,266.6099853515625,0,0.0,0.0
1988-04-27 00:00:00-04:00,266.5199890136719,266.5199890136719,266.5199890136719,266.5199890136719,0,0.0,0.0
1988-04-28 00:00:00-04:00,265.32000732421875,265.32000732421875,265.32000732421875,265.32000732421875,0,0.0,0.0
1988-04-29 00:00:00-04:00,264.0400085449219,264.0400085449219,264.0400085449219,264.0400085449219,0,0.0,0.0
1988-05-02 00:00:00-04:00,264.3299865722656,264.3299865722656,264.3299865722656,264.3299865722656,0,0.0,0.0
1988-05-03 00:00:00-04:00,265.8900146484375,265.8900146484375,265.8900146484375,265.8900146484375,0,0.0,0.0
1988-05-04 00:00:00-04:00,263.2300109863281,263.2300109863281,263.2300109863281,263.2300109863281,0,0.0,0.0
1988-05-05 00:00:00-04:00,261.8399963378906,261.8399963378906,261.8399963378906,261.8399963378906,0,0.0,0.0
1988-05-06 00:00:00-04:00,260.5899963378906,260.5899963378906,260.5899963378906,260.5899963378906,0,0.0,0.0
1988-05-09 00:00:00-04:00,259.8800048828125,259.8800048828125,259.8800048828125,259.8800048828125,0,0.0,0.0
1988-05-10 00:00:00-04:00,261.010009765625,261.010009765625,261.010009765625,261.010009765625,0,0.0,0.0
1988-05-11 00:00:00-04:00,256.6499938964844,256.6499938964844,256.6499938964844,256.6499938964844,0,0.0,0.0
1988-05-12 00:00:00-04:00,257.2099914550781,257.2099914550781,257.2099914550781,257.2099914550781,0,0.0,0.0
1988-05-13 00:00:00-04:00,260.20001220703125,260.20001220703125,260.20001220703125,260.20001220703125,0,0.0,0.0
1988-05-16 00:00:00-04:00,262.2900085449219,262.2900085449219,262.2900085449219,262.2900085449219,0,0.0,0.0
1988-05-17 00:00:00-04:00,259.04998779296875,259.04998779296875,259.04998779296875,259.04998779296875,0,0.0,0.0
1988-05-18 00:00:00-04:00,255.02000427246094,255.02000427246094,255.02000427246094,255.02000427246094,0,0.0,0.0
1988-05-19 00:00:00-04:00,256.29998779296875,256.29998779296875,256.29998779296875,256.29998779296875,0,0.0,0.0
1988-05-20 00:00:00-04:00,256.760009765625,256.760009765625,256.760009765625,256.760009765625,0,0.0,0.0
1988-05-23 00:00:00-04:00,254.5800018310547,254.5800018310547,254.5800018310547,254.5800018310547,0,0.0,0.0
1988-05-24 00:00:00-04:00,257.3299865722656,257.3299865722656,257.3299865722656,257.3299865722656,0,0.0,0.0
1988-05-25 00:00:00-04:00,257.6400146484375,257.6400146484375,257.6400146484375,257.6400146484375,0,0.0,0.0
1988-05-26 00:00:00-04:00,258.5299987792969,258.5299987792969,258.5299987792969,258.5299987792969,0,0.0,0.0
1988-05-27 00:00:00-04:00,257.3999938964844,257.3999938964844,257.3999938964844,257.3999938964844,0,0.0,0.0
1988-05-31 00:00:00-04:00,266.32000732421875,266.32000732421875,266.32000732421875,266.32000732421875,0,0.0,0.0
1988-06-01 00:00:00-04:00,270.95001220703125,270.95001220703125,270.95001220703125,270.95001220703125,0,0.0,0.0
1988-06-02 00:00:00-04:00,269.5799865722656,269.5799865722656,269.5799865722656,269.5799865722656,0,0.0,0.0
1988-06-03 00:00:00-04:00,270.739990234375,270.739990234375,270.739990234375,270.739990234375,0,0.0,0.0
1988-06-06 00:00:00-04:00,271.4100036621094,271.4100036621094,271.4100036621094,271.4100036621094,0,0.0,0.0
1988-06-07 00:00:00-04:00,269.55999755859375,269.55999755859375,269.55999755859375,269.55999755859375,0,0.0,0.0
1988-06-08 00:00:00-04:00,276.0199890136719,276.0199890136719,276.0199890136719,276.0199890136719,0,0.0,0.0
1988-06-09 00:00:00-04:00,274.7799987792969,274.7799987792969,274.7799987792969,274.7799987792969,0,0.0,0.0
1988-06-10 00:00:00-04:00,275.8699951171875,275.8699951171875,275.8699951171875,275.8699951171875,0,0.0,0.0
1988-06-13 00:00:00-04:00,276.07000732421875,276.07000732421875,276.07000732421875,276.07000732421875,0,0.0,0.0
1988-06-14 00:00:00-04:00,279.010009765625,279.010009765625,279.010009765625,279.010009765625,0,0.0,0.0
1988-06-15 00:00:00-04:00,279.1700134277344,279.1700134277344,279.1700134277344,279.1700134277344,0,0.0,0.0
1988-06-16 00:00:00-04:00,274.4200134277344,274.4200134277344,274.4200134277344,274.4200134277344,0,0.0,0.0
1988-06-17 00:00:00-04:00,275.3599853515625,275.3599853515625,275.3599853515625,275.3599853515625,0,0.0,0.0
1988-06-20 00:00:00-04:00,273.6199951171875,273.6199951171875,273.6199951171875,273.6199951171875,0,0.0,0.0
1988-06-21 00:00:00-04:00,276.3999938964844,276.3999938964844,276.3999938964844,276.3999938964844,0,0.0,0.0
1988-06-22 00:00:00-04:00,280.4599914550781,280.4599914550781,280.4599914550781,280.4599914550781,0,0.0,0.0
1988-06-23 00:00:00-04:00,279.6099853515625,279.6099853515625,279.6099853515625,279.6099853515625,0,0.0,0.0
1988-06-24 00:00:00-04:00,278.739990234375,278.739990234375,278.739990234375,278.739990234375,0,0.0,0.0
1988-06-27 00:00:00-04:00,273.9700012207031,273.9700012207031,273.9700012207031,273.9700012207031,0,0.0,0.0
1988-06-28 00:00:00-04:00,277.32000732421875,277.32000732421875,277.32000732421875,277.32000732421875,0,0.0,0.0
1988-06-29 00:00:00-04:00,275.9700012207031,275.9700012207031,275.9700012207031,275.9700012207031,0,0.0,0.0
1988-06-30 00:00:00-04:00,278.5400085449219,278.5400085449219,278.5400085449219,278.5400085449219,0,0.0,0.0
1988-07-01 00:00:00-04:00,276.8599853515625,276.8599853515625,276.8599853515625,276.8599853515625,0,0.0,0.0
1988-07-05 00:00:00-04:00,281.04998779296875,281.04998779296875,281.04998779296875,281.04998779296875,0,0.0,0.0
1988-07-06 00:00:00-04:00,277.19000244140625,277.19000244140625,277.19000244140625,277.19000244140625,0,0.0,0.0
1988-07-07 00:00:00-04:00,276.95001220703125,276.95001220703125,276.95001220703125,276.95001220703125,0,0.0,0.0
1988-07-08 00:00:00-04:00,275.1600036621094,275.1600036621094,275.1600036621094,275.1600036621094,0,0.0,0.0
1988-07-11 00:00:00-04:00,275.7300109863281,275.7300109863281,275.7300109863281,275.7300109863281,0,0.0,0.0
1988-07-12 00:00:00-04:00,272.9800109863281,272.9800109863281,272.9800109863281,272.9800109863281,0,0.0,0.0
1988-07-13 00:00:00-04:00,274.4800109863281,274.4800109863281,274.4800109863281,274.4800109863281,0,0.0,0.0
1988-07-14 00:00:00-04:00,275.4700012207031,275.4700012207031,275.4700012207031,275.4700012207031,0,0.0,0.0
1988-07-15 00:00:00-04:00,277.2900085449219,277.2900085449219,277.2900085449219,277.2900085449219,0,0.0,0.0
1988-07-18 00:00:00-04:00,275.739990234375,275.739990234375,275.739990234375,275.739990234375,0,0.0,0.0
1988-07-19 00:00:00-04:00,273.67999267578125,273.67999267578125,273.67999267578125,273.67999267578125,0,0.0,0.0
1988-07-20 00:00:00-04:00,275.2300109863281,275.2300109863281,275.2300109863281,275.2300109863281,0,0.0,0.0
1988-07-21 00:00:00-04:00,271.8299865722656,271.8299865722656,271.8299865722656,271.8299865722656,0,0.0,0.0
1988-07-22 00:00:00-04:00,268.6099853515625,268.6099853515625,268.6099853515625,268.6099853515625,0,0.0,0.0
1988-07-25 00:00:00-04:00,269.8900146484375,269.8900146484375,269.8900146484375,269.8900146484375,0,0.0,0.0
1988-07-26 00:00:00-04:00,270.45001220703125,270.45001220703125,270.45001220703125,270.45001220703125,0,0.0,0.0
1988-07-27 00:00:00-04:00,267.760009765625,267.760009765625,267.760009765625,267.760009765625,0,0.0,0.0
1988-07-28 00:00:00-04:00,271.3500061035156,271.3500061035156,271.3500061035156,271.3500061035156,0,0.0,0.0
1988-07-29 00:00:00-04:00,277.489990234375,277.489990234375,277.489990234375,277.489990234375,0,0.0,0.0
1988-08-01 00:00:00-04:00,277.760009765625,277.760009765625,277.760009765625,277.760009765625,0,0.0,0.0
1988-08-02 00:00:00-04:00,277.7099914550781,277.7099914550781,277.7099914550781,277.7099914550781,0,0.0,0.0
1988-08-03 00:00:00-04:00,278.67999267578125,278.67999267578125,278.67999267578125,278.67999267578125,0,0.0,0.0
1988-08-04 00:00:00-04:00,277.80999755859375,277.80999755859375,277.80999755859375,277.80999755859375,0,0.0,0.0
1988-08-05 00:00:00-04:00,277.07000732421875,277.07000732421875,277.07000732421875,277.07000732421875,0,0.0,0.0
1988-08-08 00:00:00-04:00,275.9599914550781,275.9599914550781,275.9599914550781,275.9599914550781,0,0.0,0.0
1988-08-09 00:00:00-04:00,272.57000732421875,272.57000732421875,272.57000732421875,272.57000732421875,0,0.0,0.0
1988-08-10 00:00:00-04:00,267.8900146484375,267.8900146484375,267.8900146484375,267.8900146484375,0,0.0,0.0
1988-08-11 00:00:00-04:00,268.79998779296875,268.79998779296875,268.79998779296875,268.79998779296875,0,0.0,0.0
1988-08-12 00:00:00-04:00,268.6000061035156,268.6000061035156,268.6000061035156,268.6000061035156,0,0.0,0.0
1988-08-15 00:00:00-04:00,264.7699890136719,264.7699890136719,264.7699890136719,264.7699890136719,0,0.0,0.0
1988-08-16 00:00:00-04:00,266.7300109863281,266.7300109863281,266.7300109863281,266.7300109863281,0,0.0,0.0
1988-08-17 00:00:00-04:00,266.95001220703125,266.95001220703125,266.95001220703125,266.95001220703125,0,0.0,0.0
1988-08-18 00:00:00-04:00,267.239990234375,267.239990234375,267.239990234375,267.239990234375,0,0.0,0.0
1988-08-19 00:00:00-04:00,266.45001220703125,266.45001220703125,266.45001220703125,266.45001220703125,0,0.0,0.0
1988-08-22 00:00:00-04:00,263.17999267578125,263.17999267578125,263.17999267578125,263.17999267578125,0,0.0,0.0
1988-08-23 00:00:00-04:00,263.29998779296875,263.29998779296875,263.29998779296875,263.29998779296875,0,0.0,0.0
1988-08-24 00:00:00-04:00,267.44000244140625,267.44000244140625,267.44000244140625,267.44000244140625,0,0.0,0.0
1988-08-25 00:00:00-04:00,265.4599914550781,265.4599914550781,265.4599914550781,265.4599914550781,0,0.0,0.0
1988-08-26 00:00:00-04:00,266.0400085449219,266.0400085449219,266.0400085449219,266.0400085449219,0,0.0,0.0
1988-08-29 00:00:00-04:00,268.8599853515625,268.8599853515625,268.8599853515625,268.8599853515625,0,0.0,0.0
1988-08-30 00:00:00-04:00,269.0799865722656,269.0799865722656,269.0799865722656,269.0799865722656,0,0.0,0.0
1988-08-31 00:00:00-04:00,268.07000732421875,268.07000732421875,268.07000732421875,268.07000732421875,0,0.0,0.0
1988-09-01 00:00:00-04:00,264.8500061035156,264.8500061035156,264.8500061035156,264.8500061035156,0,0.0,0.0
1988-09-02 00:00:00-04:00,271.19000244140625,271.19000244140625,271.19000244140625,271.19000244140625,0,0.0,0.0
1988-09-06 00:00:00-04:00,272.3699951171875,272.3699951171875,272.3699951171875,272.3699951171875,0,0.0,0.0
1988-09-07 00:00:00-04:00,272.6600036621094,272.6600036621094,272.6600036621094,272.6600036621094,0,0.0,0.0
1988-09-08 00:00:00-04:00,272.69000244140625,272.69000244140625,272.69000244140625,272.69000244140625,0,0.0,0.0
1988-09-09 00:00:00-04:00,273.7799987792969,273.7799987792969,273.7799987792969,273.7799987792969,0,0.0,0.0
1988-09-12 00:00:00-04:00,273.4100036621094,273.4100036621094,273.4100036621094,273.4100036621094,0,0.0,0.0
1988-09-13 00:00:00-04:00,274.4200134277344,274.4200134277344,274.4200134277344,274.4200134277344,0,0.0,0.0
1988-09-14 00:00:00-04:00,276.3599853515625,276.3599853515625,276.3599853515625,276.3599853515625,0,0.0,0.0
1988-09-15 00:00:00-04:00,275.1600036621094,275.1600036621094,275.1600036621094,275.1600036621094,0,0.0,0.0
1988-09-16 00:00:00-04:00,277.760009765625,277.760009765625,277.760009765625,277.760009765625,0,0.0,0.0
1988-09-19 00:00:00-04:00,275.8900146484375,275.8900146484375,275.8900146484375,275.8900146484375,0,0.0,0.0
1988-09-20 00:00:00-04:00,276.92999267578125,276.92999267578125,276.92999267578125,276.92999267578125,0,0.0,0.0
1988-09-21 00:00:00-04:00,277.42999267578125,277.42999267578125,277.42999267578125,277.42999267578125,0,0.0,0.0
1988-09-22 00:00:00-04:00,276.4200134277344,276.4200134277344,276.4200134277344,276.4200134277344,0,0.0,0.0
1988-09-23 00:00:00-04:00,277.0199890136719,277.0199890136719,277.0199890136719,277.0199890136719,0,0.0,0.0
1988-09-26 00:00:00-04:00,276.32000732421875,276.32000732421875,276.32000732421875,276.32000732421875,0,0.0,0.0
1988-09-27 00:00:00-04:00,275.70001220703125,275.70001220703125,275.70001220703125,275.70001220703125,0,0.0,0.0
1988-09-28 00:00:00-04:00,276.54998779296875,276.54998779296875,276.54998779296875,276.54998779296875,0,0.0,0.0
1988-09-29 00:00:00-04:00,280.17999267578125,280.17999267578125,280.17999267578125,280.17999267578125,0,0.0,0.0
1988-09-30 00:00:00-04:00,279.489990234375,279.489990234375,279.489990234375,279.489990234375,0,0.0,0.0
1988-10-03 00:00:00-04:00,279.0899963378906,279.0899963378906,279.0899963378906,279.0899963378906,0,0.0,0.0
1988-10-04 00:00:00-04:00,278.3500061035156,278.3500061035156,278.3500061035156,278.3500061035156,0,0.0,0.0
1988-10-05 00:00:00-04:00,279.6199951171875,279.6199951171875,279.6199951171875,279.6199951171875,0,0.0,0.0
1988-10-06 00:00:00-04:00,280.1700134277344,280.1700134277344,280.1700134277344,280.1700134277344,0,0.0,0.0
1988-10-07 00:00:00-04:00,286.0400085449219,286.0400085449219,286.0400085449219,286.0400085449219,0,0.0,0.0
1988-10-10 00:00:00-04:00,286.2099914550781,286.2099914550781,286.2099914550781,286.2099914550781,0,0.0,0.0
1988-10-11 00:00:00-04:00,285.8999938964844,285.8999938964844,285.8999938964844,285.8999938964844,0,0.0,0.0
1988-10-12 00:00:00-04:00,281.8399963378906,281.8399963378906,281.8399963378906,281.8399963378906,0,0.0,0.0
1988-10-13 00:00:00-04:00,283.1199951171875,283.1199951171875,283.1199951171875,283.1199951171875,0,0.0,0.0
1988-10-14 00:00:00-04:00,283.44000244140625,283.44000244140625,283.44000244140625,283.44000244140625,0,0.0,0.0
1988-10-17 00:00:00-04:00,284.3900146484375,284.3900146484375,284.3900146484375,284.3900146484375,0,0.0,0.0
1988-10-18 00:00:00-04:00,287.4599914550781,287.4599914550781,287.4599914550781,287.4599914550781,0,0.0,0.0
1988-10-19 00:00:00-04:00,284.9800109863281,284.9800109863281,284.9800109863281,284.9800109863281,0,0.0,0.0
1988-10-20 00:00:00-04:00,291.05999755859375,291.05999755859375,291.05999755859375,291.05999755859375,0,0.0,0.0
1988-10-21 00:00:00-04:00,291.8699951171875,291.8699951171875,291.8699951171875,291.8699951171875,0,0.0,0.0
1988-10-24 00:00:00-04:00,290.489990234375,290.489990234375,290.489990234375,290.489990234375,0,0.0,0.0
1988-10-25 00:00:00-04:00,290.6199951171875,290.6199951171875,290.6199951171875,290.6199951171875,0,0.0,0.0
1988-10-26 00:00:00-04:00,289.6600036621094,289.6600036621094,289.6600036621094,289.6600036621094,0,0.0,0.0
1988-10-27 00:00:00-04:00,285.44000244140625,285.44000244140625,285.44000244140625,285.44000244140625,0,0.0,0.0
1988-10-28 00:00:00-04:00,286.75,286.75,286.75,286.75,0,0.0,0.0
1988-10-31 00:00:00-05:00,287.2699890136719,287.2699890136719,287.2699890136719,287.2699890136719,0,0.0,0.0
1988-11-01 00:00:00-05:00,287.510009765625,287.510009765625,287.510009765625,287.510009765625,0,0.0,0.0
1988-11-02 00:00:00-05:00,287.510009765625,287.510009765625,287.510009765625,287.510009765625,0,0.0,0.0
1988-11-03 00:00:00-05:00,287.7099914550781,287.7099914550781,287.7099914550781,287.7099914550781,0,0.0,0.0
1988-11-04 00:00:00-05:00,284.9700012207031,284.9700012207031,284.9700012207031,284.9700012207031,0,0.0,0.0
1988-11-07 00:00:00-05:00,282.6499938964844,282.6499938964844,282.6499938964844,282.6499938964844,0,0.0,0.0
1988-11-08 00:00:00-05:00,283.9700012207031,283.9700012207031,283.9700012207031,283.9700012207031,0,0.0,0.0
1988-11-09 00:00:00-05:00,282.1499938964844,282.1499938964844,282.1499938964844,282.1499938964844,0,0.0,0.0
1988-11-10 00:00:00-05:00,282.5899963378906,282.5899963378906,282.5899963378906,282.5899963378906,0,0.0,0.0
1988-11-11 00:00:00-05:00,276.6300048828125,276.6300048828125,276.6300048828125,276.6300048828125,0,0.0,0.0
1988-11-14 00:00:00-05:00,276.54998779296875,276.54998779296875,276.54998779296875,276.54998779296875,0,0.0,0.0
1988-11-15 00:00:00-05:00,277.2099914550781,277.2099914550781,277.2099914550781,277.2099914550781,0,0.0,0.0
1988-11-16 00:00:00-05:00,272.6000061035156,272.6000061035156,272.6000061035156,272.6000061035156,0,0.0,0.0
1988-11-17 00:00:00-05:00,273.4200134277344,273.4200134277344,273.4200134277344,273.4200134277344,0,0.0,0.0
1988-11-18 00:00:00-05:00,275.42999267578125,275.42999267578125,275.42999267578125,275.42999267578125,0,0.0,0.0
1988-11-21 00:00:00-05:00,275.19000244140625,275.19000244140625,275.19000244140625,275.19000244140625,0,0.0,0.0
1988-11-22 00:00:00-05:00,276.2099914550781,276.2099914550781,276.2099914550781,276.2099914550781,0,0.0,0.0
1988-11-23 00:00:00-05:00,278.0899963378906,278.0899963378906,278.0899963378906,278.0899963378906,0,0.0,0.0
1988-11-25 00:00:00-05:00,276.3599853515625,276.3599853515625,276.3599853515625,276.3599853515625,0,0.0,0.0
1988-11-28 00:00:00-05:00,277.8900146484375,277.8900146484375,277.8900146484375,277.8900146484375,0,0.0,0.0
1988-11-29 00:00:00-05:00,280.2900085449219,280.2900085449219,280.2900085449219,280.2900085449219,0,0.0,0.0
1988-11-30 00:00:00-05:00,283.17999267578125,283.17999267578125,283.17999267578125,283.17999267578125,0,0.0,0.0
1988-12-01 00:00:00-05:00,281.95001220703125,281.95001220703125,281.95001220703125,281.95001220703125,0,0.0,0.0
1988-12-02 00:00:00-05:00,281.30999755859375,281.30999755859375,281.30999755859375,281.30999755859375,0,0.0,0.0
1988-12-05 00:00:00-05:00,284.6000061035156,284.6000061035156,284.6000061035156,284.6000061035156,0,0.0,0.0
1988-12-06 00:00:00-05:00,287.3900146484375,287.3900146484375,287.3900146484375,287.3900146484375,0,0.0,0.0
1988-12-07 00:00:00-05:00,287.9599914550781,287.9599914550781,287.9599914550781,287.9599914550781,0,0.0,0.0
1988-12-08 00:00:00-05:00,286.3500061035156,286.3500061035156,286.3500061035156,286.3500061035156,0,0.0,0.0
